gvkey,permno,linkdt,linkenddt,linktype,linkprim
110387,86073.0,1998-05-07,2014-01-31,LU,P
110399,89526.0,2002-10-01,2006-04-13,LC,C
110400,86269.0,1998-07-20,2003-02-28,LC,P
110442,86027.0,1998-05-08,2002-10-22,LU,P
110480,86057.0,1998-05-08,1999-11-30,LU,P
110488,86293.0,1998-07-06,2005-06-30,LU,P
110529,86062.0,1998-05-12,,LC,P
110532,86078.0,1998-05-12,2002-12-17,LU,C
110533,86034.0,1998-05-12,2013-04-30,LU,P
110535,86096.0,1998-05-12,2000-09-29,LU,P
110536,86041.0,1998-05-12,2000-10-31,LU,P
110560,86064.0,1998-05-13,2003-08-29,LU,P
110562,86071.0,1998-05-15,2003-05-08,LU,P
110566,86026.0,1998-05-26,,LU,P
110568,86082.0,1998-05-13,2001-05-31,LU,P
110575,86094.0,1998-05-13,2001-04-06,LU,C
110576,86740.0,1999-02-08,2001-04-30,LU,P
110588,86063.0,1998-05-14,2005-04-12,LC,C
110620,19674.0,1998-05-15,2013-02-03,LC,P
110620,86072.0,2013-02-04,,LC,P
110621,86022.0,1998-05-15,2001-02-14,LU,P
110624,86039.0,1998-05-15,2000-11-24,LU,C
110645,87064.0,1999-07-16,2001-06-05,LC,P
110679,86088.0,1998-05-19,2004-04-30,LC,P
110681,86066.0,1998-05-19,2003-10-31,LU,P
110683,86067.0,1998-05-19,2004-06-13,LC,P
110685,86021.0,1998-05-19,2019-06-30,LC,P
110721,86055.0,1998-05-20,2007-04-30,LU,P
110724,86011.0,1998-05-28,2002-03-08,LU,P
110725,86170.0,1998-06-15,2003-07-22,LU,C
110728,86083.0,1998-05-20,,LC,P
110729,86028.0,1998-05-20,2003-11-28,LU,P
110732,86097.0,1998-05-26,2016-05-31,LC,P
110732,92949.0,2016-06-01,,LC,P
110759,86045.0,1998-05-28,2000-10-31,LU,C
110760,86051.0,1998-05-21,,LU,P
110766,86060.0,1998-05-22,2003-02-20,LU,P
110771,86215.0,1998-06-12,2005-05-31,LU,P
110772,87185.0,1999-08-11,2002-03-28,LU,C
110773,86030.0,1998-05-28,1999-11-30,LU,P
110800,88350.0,2000-06-01,2001-08-02,LC,P
110801,86043.0,1998-05-22,2003-11-28,LU,P
110802,86113.0,1998-06-23,,LU,P
110804,86025.0,1998-05-22,2001-11-23,LC,P
110804,15045.0,2014-11-21,2017-09-30,LC,P
110807,86033.0,1998-05-22,,LC,P
110960,86010.0,1998-05-27,1999-07-30,LU,P
110962,86092.0,1998-05-27,2004-10-04,LC,P
110979,16976.0,2017-10-18,2024-07-31,LC,P
111000,86048.0,1998-05-28,,LC,P
111005,86089.0,1998-05-28,2002-05-07,LU,C
111020,86774.0,1999-03-12,2004-09-30,LU,P
111025,86125.0,1998-06-04,1999-03-18,LC,P
111059,86149.0,1998-06-02,2000-03-31,LU,P
111064,86196.0,1998-06-02,2019-05-31,LU,P
111102,86123.0,1998-06-10,2004-11-30,LU,P
111103,86128.0,1998-06-03,,LU,P
111168,86192.0,1998-06-05,2005-11-30,LU,P
111169,89815.0,2003-08-29,2011-06-16,LC,P
111179,88341.0,2000-06-19,,LC,P
111202,86153.0,1998-06-04,2000-02-29,LU,P
111205,86174.0,1998-06-19,2002-10-08,LU,C
111282,86156.0,1998-06-10,2005-03-30,LU,P
111287,86185.0,1998-06-05,2004-05-28,LU,P
111321,86118.0,1998-06-18,2000-03-31,LU,P
111408,86179.0,1998-06-10,2000-01-21,LU,P
111479,86148.0,1998-06-11,2001-05-11,LU,C
111486,86121.0,1998-06-19,,LU,P
111488,86173.0,1998-06-10,2003-03-31,LU,P
111489,86227.0,1998-07-14,2002-11-15,LC,C
111490,86164.0,1998-06-10,2006-08-31,LU,P
111491,86189.0,1998-06-10,2013-02-05,LC,P
111492,86198.0,1998-06-11,2009-03-18,LC,C
111493,86200.0,1998-06-10,2004-04-30,LU,P
111530,86120.0,1998-06-11,2002-06-28,LU,P
111532,86209.0,1998-06-12,2014-07-31,LU,P
111534,86211.0,1998-06-11,,LC,P
111537,89279.0,2000-07-13,,LC,P
111579,86207.0,1998-06-12,2004-03-18,LC,P
111579,90091.0,2004-03-19,2009-07-31,LC,P
111581,92821.0,2008-11-10,2011-04-01,LC,C
111590,87667.0,2000-03-21,2001-12-31,LC,P
111591,86213.0,1998-06-12,1999-10-29,LU,P
111627,86169.0,1998-06-19,2003-12-10,LU,P
111629,87404.0,1999-11-18,2000-12-29,LC,P
111629,87404.0,2004-08-16,2015-01-12,LC,P
111629,87404.0,2020-07-08,,LC,P
111631,86109.0,1998-06-19,2008-12-31,LC,P
111631,13923.0,2013-05-01,2016-01-06,LC,P
111631,93240.0,2010-02-01,2013-04-30,LC,P
111662,86150.0,1998-06-17,2017-12-15,LC,P
111671,86182.0,1998-06-10,2002-08-30,LU,P
111673,86137.0,1998-06-16,2000-01-31,LU,P
111719,86152.0,1998-06-29,2000-12-29,LU,P
111721,87318.0,1999-10-06,,LU,C
111723,86166.0,1998-06-17,2007-05-31,LU,P
111731,86193.0,1998-06-17,2002-01-24,LU,P
111732,86142.0,1998-06-18,2001-09-28,LU,P
111779,86157.0,1998-06-18,2018-09-30,LC,P
111819,92919.0,2009-04-28,,LC,P
111839,86145.0,1998-06-18,2007-06-29,LU,P
111864,86158.0,1998-06-19,,LU,P
111868,86171.0,1998-06-23,2007-08-07,LC,P
111869,86276.0,1998-07-01,2000-12-29,LU,P
111873,86187.0,1998-06-19,2008-06-17,LC,P
111873,13687.0,2012-11-02,,LC,P
111874,86186.0,1998-06-19,2001-05-08,LU,P
111875,86140.0,1998-06-19,2001-04-12,LU,C
111880,86144.0,1998-06-19,,LU,P
111881,86177.0,1998-06-19,1999-10-13,LC,P
111940,87067.0,1999-07-14,,LC,P
111960,86151.0,1998-06-24,2007-09-21,LC,C
111961,86249.0,1998-07-28,2013-06-06,LU,P
111965,88836.0,2000-12-12,2017-06-30,LC,P
111968,86172.0,1998-06-23,1999-11-30,LU,P
111970,86107.0,1998-06-23,1999-10-29,LU,P
111973,86133.0,1998-06-23,2000-03-31,LU,P
111974,87564.0,2000-01-25,2010-01-07,LC,P
111974,14778.0,2014-07-24,,LC,P
111976,86199.0,1998-06-23,2014-05-30,LC,P
112000,86117.0,1998-06-24,2020-10-08,LC,P
112001,86254.0,1998-07-02,2002-07-31,LU,P
112004,86188.0,1998-06-24,2006-04-28,LC,P
112005,86139.0,1998-06-24,2007-06-27,LC,C
112006,86143.0,1998-06-24,,LC,P
112007,89527.0,2002-10-01,2012-09-28,LC,C
112030,86155.0,1998-06-26,2018-05-31,LC,P
112030,86155.0,2018-06-01,2018-06-05,LC,C
112030,18046.0,2018-08-01,,LC,P
112033,86176.0,1998-06-25,2011-02-28,LC,P
112034,86178.0,1998-06-30,2017-06-30,LU,P
112035,86127.0,1998-06-25,2016-06-22,LC,P
112040,86135.0,1998-06-25,2007-09-27,LC,P
112042,86195.0,1998-06-26,2002-07-31,LU,P
112048,86146.0,1998-06-29,2002-03-15,LU,P
112088,86112.0,1998-06-26,2003-07-01,LU,P
112090,86163.0,1998-06-29,2004-04-30,LU,P
112092,86154.0,1998-06-26,2001-08-31,LU,P
112095,86180.0,1998-06-30,2000-11-30,LC,P
112095,86180.0,2003-11-01,2013-02-28,LC,P
112095,88358.0,2000-12-01,2003-10-31,LC,P
112101,89578.0,2002-11-14,2013-05-31,LC,P
112111,86288.0,1998-07-01,,LU,P
112112,90221.0,2004-06-15,2021-10-29,LC,P
112116,86138.0,1998-07-02,2007-06-15,LC,P
112158,86115.0,1998-07-01,,LU,P
112168,86228.0,1998-07-01,,LC,P
112178,86235.0,1998-07-02,2006-03-31,LU,P
112179,86238.0,1998-07-01,2003-05-23,LC,P
112184,86252.0,1998-07-01,2001-06-29,LU,P
112185,86267.0,1998-07-02,2004-01-30,LU,P
112186,86268.0,1998-07-01,2005-01-31,LU,P
112187,86277.0,1998-07-29,2002-12-31,LU,P
112190,88175.0,2000-04-13,2003-02-19,LC,C
112254,88257.0,2000-05-10,,LC,P
112295,89643.0,2003-01-15,,LC,P
112301,86234.0,1998-07-07,2002-02-07,LU,C
112362,86240.0,1998-07-08,2014-02-28,LC,P
112366,87131.0,1998-07-08,2013-07-31,LC,P
112401,86219.0,1998-07-15,1999-08-02,LU,C
112402,86251.0,1998-07-09,2009-03-11,LC,P
112408,86291.0,1998-07-17,2007-05-11,LC,P
112410,86299.0,1998-07-09,2020-01-31,LU,P
112413,86285.0,1998-07-10,,LU,P
112473,86237.0,1998-07-10,,LU,P
112533,90947.0,2005-10-06,2009-10-22,LC,C
112552,86258.0,1998-07-23,2007-12-31,LU,P
112557,86295.0,1998-07-14,2004-01-30,LU,P
112572,16703.0,2017-05-10,,LC,C
112618,86398.0,1998-11-20,2010-07-30,LU,P
112622,86274.0,1998-07-22,2001-04-04,LU,C
112623,86298.0,1998-07-16,2007-06-20,LC,P
112624,86236.0,1998-07-17,2015-01-30,LU,P
112625,86241.0,1998-07-17,1999-07-30,LU,P
112626,86250.0,1998-07-17,2017-04-28,LC,P
112694,86224.0,1998-07-21,2005-05-31,LU,P
112714,88738.0,2000-10-24,2002-08-22,LC,P
112718,86301.0,1998-07-22,2004-07-30,LU,P
112720,86284.0,1998-07-22,2007-12-31,LU,P
112721,86287.0,1998-07-22,,LU,P
112752,86244.0,1998-07-24,2006-01-31,LU,P
112754,88516.0,2000-08-15,2016-01-29,LC,P
112759,86233.0,1998-07-23,2014-08-31,LC,P
112759,86233.0,2014-09-01,2014-09-29,LC,C
112759,86233.0,2014-10-01,,LC,P
112773,86221.0,1998-07-28,2016-12-30,LC,P
112774,86260.0,1998-07-28,2018-09-28,LC,P
112775,86259.0,1998-07-28,2005-10-31,LC,P
112778,86289.0,1998-07-30,2001-09-20,LU,C
112780,87413.0,1999-11-08,2002-07-03,LC,C
112819,92935.0,2009-05-06,2022-08-31,LC,P
112822,89794.0,2003-07-25,2005-02-17,LC,C
112874,86246.0,1998-07-31,2008-02-29,LU,P
112875,86222.0,1998-07-28,,LU,P
112876,86223.0,1998-07-28,,LC,P
112877,86262.0,1998-07-28,2002-11-13,LU,C
112878,86266.0,1998-07-29,2001-02-13,LU,P
112880,86272.0,1998-07-28,2001-09-28,LU,P
112888,86257.0,1998-07-29,2000-06-21,LC,C
112888,88968.0,2001-04-04,2004-03-26,LC,C
112904,86270.0,1998-07-31,1999-08-29,LC,C
112965,86261.0,1998-07-30,2004-07-30,LU,P
112966,86265.0,1998-07-30,2001-03-22,LU,P
112968,86728.0,1999-02-16,,LU,P
112970,86283.0,1998-07-31,2002-06-07,LU,P
112971,86297.0,1998-07-30,2001-08-31,LU,P
113026,86256.0,1998-07-31,2001-11-30,LU,P
113028,86225.0,1998-07-31,2002-03-21,LU,P
113033,89871.0,2003-10-31,2005-08-31,LC,P
113036,86334.0,1998-08-04,2000-01-31,LU,P
113086,86306.0,1998-08-03,2000-11-30,LU,P
113093,86312.0,1998-08-25,2023-08-31,LC,P
113096,89521.0,2002-09-09,2005-12-01,LC,P
113139,90881.0,2005-09-21,2008-09-05,LC,P
113140,89419.0,2002-06-13,2014-04-02,LC,P
113141,86340.0,1998-08-05,2003-05-22,LU,C
113178,86329.0,1998-08-10,2003-03-20,LU,C
113224,86330.0,1998-08-11,2000-12-21,LC,C
113225,89917.0,2003-11-26,2007-01-23,LC,P
113269,87160.0,1999-08-06,2017-01-31,LU,P
113270,86323.0,1998-08-07,2010-08-24,LC,P
113272,86307.0,1998-08-07,2004-11-30,LU,P
113274,86309.0,1998-08-07,2001-11-23,LU,P
113299,86576.0,1999-01-06,2008-04-30,LC,P
113301,86311.0,1998-08-10,2003-06-16,LC,P
113361,86713.0,1999-02-11,2009-06-30,LC,P
113362,86322.0,1998-08-11,2015-02-27,LU,P
113364,86328.0,1998-08-11,1999-05-28,LC,P
113367,86332.0,1998-08-11,2007-05-31,LC,P
113370,86342.0,1998-08-11,2001-04-26,LU,C
113371,87089.0,1999-07-22,2020-09-30,LU,P
113373,88602.0,2000-09-07,2007-04-18,LC,C
113419,86305.0,1998-08-13,2018-10-04,LC,P
113425,86337.0,1998-08-18,2006-04-03,LU,P
113439,86226.0,1998-08-03,2010-03-31,LC,P
113459,86316.0,1998-08-19,2007-03-30,LU,P
113460,86320.0,1998-08-19,2003-01-31,LU,P
113489,86317.0,1998-08-14,2000-06-30,LU,P
113490,86339.0,1998-08-18,,LC,P
113491,86326.0,1998-08-14,2002-01-30,LC,P
113491,90009.0,2004-01-22,2011-10-03,LC,P
113494,86711.0,1999-02-19,2002-05-23,LU,P
113498,86338.0,1998-08-14,2007-07-31,LU,P
113530,88850.0,2000-12-12,2006-06-11,LC,P
113530,88850.0,2008-02-25,2016-08-30,LC,P
113533,86333.0,1998-09-01,2010-11-03,LC,P
113609,86324.0,1998-08-18,2009-07-31,LU,P
113611,88794.0,2000-11-15,2002-04-16,LC,C
113646,87571.0,2000-01-28,2009-11-06,LC,P
113652,86310.0,1998-08-20,2000-02-02,LU,P
113768,89785.0,2003-07-31,2006-06-22,LC,P
113832,86315.0,1998-08-27,2000-12-29,LU,P
113917,86365.0,1998-10-06,2009-12-31,LU,P
113919,86353.0,1998-10-30,2001-09-28,LU,C
113978,17359.0,2018-03-05,,LC,P
113997,86363.0,1998-09-03,2002-07-01,LC,P
113997,89446.0,2002-07-03,2002-08-15,LC,P
114203,15417.0,2015-06-25,,LC,P
114303,86368.0,1998-10-22,1999-07-31,LC,P
114303,87029.0,1999-08-16,2002-08-30,LC,P
114346,86345.0,1998-09-22,2003-07-31,LU,P
114351,86350.0,1998-09-28,2003-09-30,LU,P
114368,92242.0,2007-08-23,2009-02-11,LC,C
114370,86362.0,1998-09-24,2018-01-31,LC,P
114399,82229.0,1999-11-02,2001-06-12,LC,C
114415,14355.0,2013-12-13,,LC,P
114417,86346.0,1998-09-18,1999-02-26,LC,P
114418,86359.0,1998-09-24,2003-02-28,LU,P
114421,91735.0,2007-01-18,2011-12-30,LC,P
114484,86360.0,1998-09-24,2002-12-10,LC,P
114484,90733.0,2005-06-29,2014-03-31,LC,P
114523,86344.0,1998-09-24,2001-07-17,LU,C
114524,86356.0,1998-09-24,,LU,P
114608,88940.0,2001-04-30,2017-03-31,LC,P
114628,86868.0,1999-05-04,,LU,P
114648,86352.0,1998-09-28,2003-01-31,LU,P
114654,88789.0,2000-11-06,2002-09-30,LC,C
114698,87658.0,2000-03-17,2007-03-11,LC,P
114698,87658.0,2010-05-18,2023-10-31,LC,P
114701,86347.0,1998-09-28,2000-03-31,LU,P
114702,86348.0,1998-09-28,2000-03-31,LU,P
114747,90738.0,2005-06-28,2009-05-11,LC,P
114748,91465.0,2006-09-14,2013-01-31,LC,P
114777,86448.0,1998-12-31,2002-10-31,LU,P
114829,86367.0,1998-10-01,2012-01-20,LC,P
114835,86393.0,1998-10-05,2003-07-31,LU,P
114878,86374.0,1998-10-02,2000-03-31,LU,P
114879,86375.0,1998-10-02,2000-02-29,LU,P
114880,89109.0,2001-08-31,2021-09-30,LC,P
114920,86569.0,1999-01-22,2008-04-30,LU,P
114927,86376.0,1998-10-05,2007-08-30,LC,P
114956,91431.0,2006-08-03,2017-12-31,LC,P
114957,86385.0,1998-10-06,2000-07-31,LU,P
114958,86421.0,1998-11-20,2000-11-30,LU,P
114959,93090.0,2009-10-30,2011-06-17,LC,C
114961,86395.0,1998-10-07,2004-02-11,LU,P
114979,86392.0,1998-10-08,2003-01-06,LC,P
114979,89654.0,2003-01-07,2006-07-14,LC,P
115044,16479.0,2016-11-29,,LC,P
115077,88409.0,2000-07-10,2011-11-22,LC,C
115090,89775.0,2003-06-25,2006-12-01,LC,P
115121,86253.0,1998-07-24,2013-11-29,LU,P
115163,34937.0,1998-11-12,2001-06-11,LU,P
115181,86767.0,1999-03-29,1999-03-30,LU,C
115181,86767.0,1999-03-31,2001-05-07,LU,P
115245,87639.0,2000-02-04,2007-05-25,LC,P
115310,86389.0,1998-10-16,2003-05-30,LU,P
115313,86436.0,1998-11-13,2001-04-20,LU,P
115314,86379.0,1998-10-16,2003-07-11,LU,P
115317,88179.0,2000-04-05,2003-08-22,LC,C
115404,86721.0,1999-02-11,2009-10-23,LC,P
115404,90914.0,2009-10-24,2017-09-15,LC,P
115516,86397.0,1998-10-27,2006-12-19,LC,P
115519,87019.0,1999-06-30,2002-02-04,LC,P
115554,86945.0,1999-06-29,2010-02-26,LC,P
115555,90719.0,2005-06-09,2010-04-09,LC,C
115557,86369.0,1998-10-28,,LU,P
115566,86437.0,1998-11-05,2009-11-06,LC,P
115747,88846.0,2000-12-19,2005-10-14,LC,C
115750,86420.0,1998-11-04,2003-06-30,LU,P
115757,89606.0,2002-11-29,,LC,P
115766,86435.0,1998-11-05,2022-11-04,LC,P
115812,86425.0,1998-11-11,2003-02-06,LU,P
115814,89486.0,2002-08-01,2007-01-31,LC,C
115831,34936.0,1998-11-12,2003-03-25,LC,C
115831,34936.0,2014-11-19,,LC,C
115872,86401.0,1998-11-11,2005-03-31,LU,P
115873,86411.0,1998-11-11,2004-07-30,LU,P
115876,86432.0,1998-11-12,,LU,P
115897,87297.0,1999-10-01,2000-09-29,LC,P
115918,86424.0,1998-11-12,1998-11-29,LU,C
115918,86424.0,1998-11-30,2000-02-01,LU,P
115946,86430.0,1998-11-17,2001-04-12,LU,C
115960,20660.0,2021-04-05,,LC,P
116004,79788.0,1993-11-17,2010-04-01,LC,P
116029,89858.0,1998-11-18,,LC,P
116031,88426.0,2000-07-10,2001-08-07,LC,C
116064,75454.0,1998-06-09,2013-06-10,LC,P
116104,91302.0,2006-06-28,2011-02-28,LC,P
116104,91302.0,2011-03-01,2011-03-04,LC,C
116144,67563.0,1998-09-30,1998-10-31,LC,C
116144,67563.0,1998-11-01,2002-11-06,LC,P
116166,12380.0,2010-11-02,,LC,C
116209,87753.0,2000-03-13,2003-02-03,LC,P
116209,87753.0,2015-08-11,,LC,P
116210,86433.0,1998-11-20,2004-07-30,LU,P
116213,86416.0,1998-11-20,2020-11-30,LC,P
116224,86434.0,1998-11-24,2008-03-13,LC,P
116245,86414.0,1998-11-24,2004-04-30,LU,P
116284,93129.0,2009-11-16,2012-07-13,LC,C
116364,86417.0,1998-11-25,2003-03-31,LC,C
116387,90163.0,2004-05-06,,LC,P
116392,86427.0,1998-11-30,2003-07-10,LU,C
116393,88278.0,2000-06-29,2010-02-07,LC,P
116394,88344.0,2000-06-06,2002-12-02,LC,P
116395,86542.0,1998-12-03,2003-01-17,LC,C
116395,92774.0,2008-08-21,2010-01-26,LC,C
116409,89754.0,2003-06-25,2004-12-31,LC,P
116431,86540.0,1998-12-02,2000-07-31,LU,P
116503,86534.0,1998-12-04,,LU,P
116504,86489.0,1998-12-04,,LC,P
116505,86514.0,1998-12-04,2000-04-28,LC,P
116526,86496.0,1999-01-04,2011-04-29,LC,P
116531,89740.0,2003-05-12,2010-11-30,LC,P
116586,86512.0,1998-12-10,2011-04-15,LC,P
116588,86498.0,1998-12-09,2002-06-11,LU,C
116592,86446.0,1998-12-09,2000-11-29,LC,P
116597,86519.0,1998-12-09,1999-11-29,LC,P
116597,87402.0,1999-11-30,2001-08-10,LC,P
116606,86487.0,1998-12-10,1999-09-30,LU,P
116609,86445.0,1998-12-10,2001-02-28,LU,P
116610,86501.0,1998-12-10,2001-08-14,LU,P
116615,86516.0,1998-12-10,2006-09-29,LC,P
116668,86522.0,1999-04-06,2002-03-05,LU,P
116675,21861.0,2021-08-05,,LC,C
116680,86515.0,1998-12-11,2003-03-31,LU,P
116770,86527.0,1998-12-17,2009-04-03,LC,P
116772,86544.0,1998-12-15,2023-11-30,LC,P
116773,86532.0,1998-12-16,2001-03-13,LU,C
116787,86525.0,1998-12-16,2014-12-04,LC,P
116791,86531.0,1998-12-16,2014-01-31,LC,P
116806,76873.0,1984-01-31,1997-11-25,LC,C
116806,76873.0,1998-07-08,2001-02-07,LC,C
116826,86520.0,1998-12-17,2001-08-17,LU,C
116827,86539.0,1998-12-18,2001-01-10,LU,C
116829,16575.0,2017-02-14,2017-09-07,LC,C
116829,16915.0,2017-09-08,2022-09-30,LC,C
116831,86541.0,1998-12-17,2001-06-29,LC,P
116847,86442.0,1998-12-18,2013-11-29,LU,P
116857,86447.0,1999-01-04,2005-06-30,LU,P
116894,90588.0,2005-02-22,2010-12-15,LC,P
116895,90659.0,2005-04-05,2010-09-24,LC,C
116905,86537.0,1998-12-23,2001-06-27,LC,P
116906,86543.0,1998-12-24,2008-12-05,LC,P
116924,90159.0,2004-05-20,2008-02-05,LC,C
117003,86443.0,1998-12-30,2002-06-28,LU,P
117006,86528.0,1998-12-29,2002-01-31,LU,P
117018,86526.0,1998-12-30,,LC,P
117019,86529.0,1998-12-30,2009-01-02,LC,P
117020,86533.0,1998-12-30,2015-12-31,LC,P
117024,86459.0,1998-12-30,2000-11-30,LU,P
117026,87069.0,1999-07-08,,LU,P
117028,89272.0,2001-12-27,2004-08-23,LC,P
117032,86568.0,1999-01-04,2001-04-30,LU,P
117034,86573.0,1999-01-04,,LC,P
117035,86574.0,1999-01-04,2011-11-09,LC,P
117036,86578.0,1999-01-04,2005-08-09,LC,P
117036,86578.0,2006-03-23,,LC,P
117115,87845.0,2000-04-18,2010-05-04,LC,P
117116,86581.0,1999-01-07,,LC,P
117141,90591.0,2005-02-08,,LC,P
117142,88581.0,2000-08-03,2011-06-30,LC,P
117145,87342.0,1999-10-28,2017-01-18,LC,P
117161,86582.0,1999-01-08,2022-02-28,LC,P
117260,86563.0,1999-01-21,2023-11-30,LU,P
117263,86577.0,1999-01-29,2003-08-29,LU,P
117323,88289.0,2000-06-16,2002-05-17,LC,C
117358,86579.0,1999-01-15,2005-01-31,LU,P
117359,86587.0,1999-01-19,2002-04-30,LU,P
117701,86565.0,1999-01-22,2001-03-30,LU,P
117768,86580.0,1999-01-22,,LU,P
117805,86592.0,1999-02-17,2001-12-03,LU,P
117821,86549.0,1999-01-27,2009-05-29,LU,P
117822,86550.0,1999-01-27,2018-12-31,LU,P
117823,86551.0,1999-01-27,2019-01-31,LU,P
117824,86552.0,1999-01-27,,LU,P
117825,86553.0,1999-01-27,2019-01-31,LU,P
117826,86555.0,1999-01-27,2019-01-31,LU,P
117827,86557.0,1999-01-27,2019-02-28,LU,P
117828,86558.0,1999-01-27,2021-08-31,LU,P
117829,14924.0,2014-09-02,,LC,C
117841,86957.0,1999-06-18,2000-09-06,LC,P
117841,88655.0,2000-09-07,2002-05-17,LC,P
117842,86556.0,1999-01-27,,LU,P
117861,86547.0,1999-01-29,,LU,P
117862,86548.0,1999-02-09,2011-10-20,LC,P
117868,89143.0,2001-09-04,2014-04-30,LC,P
117901,91608.0,2006-11-03,2019-07-31,LC,C
117902,86560.0,1999-01-29,2023-05-16,LC,P
117903,86583.0,1999-01-29,2012-09-28,LU,P
117904,86585.0,1999-01-29,2002-06-28,LU,P
117905,86586.0,1999-01-29,2007-03-30,LU,P
118002,86726.0,1999-02-02,1999-11-30,LU,P
118003,86602.0,1999-02-02,2009-11-03,LC,P
118042,86719.0,1999-02-08,,LU,P
118046,92094.0,2007-06-14,2015-12-31,LC,P
118081,86709.0,1999-02-04,2017-08-31,LC,P
118084,86727.0,1999-02-05,2004-10-29,LU,P
118121,86715.0,1999-02-05,2015-02-13,LC,P
118122,86591.0,1999-02-05,2005-10-10,LC,P
118122,13103.0,2011-11-17,,LC,P
118125,89934.0,2003-12-16,2011-03-31,LC,P
118126,86595.0,1999-02-05,2015-01-30,LU,P
118128,86601.0,1999-02-08,2000-03-31,LU,P
118141,86731.0,1999-02-05,2007-10-24,LC,P
118163,86596.0,1999-02-08,2000-03-31,LU,P
118164,86598.0,1999-02-08,2000-02-29,LU,P
118165,86599.0,1999-02-08,2000-03-31,LU,P
118166,86600.0,1999-02-08,2000-03-31,LU,P
118167,86733.0,1999-02-11,2001-11-30,LU,P
118183,13038.0,2011-10-27,2018-04-26,LC,P
118183,13038.0,2021-05-25,2022-09-09,LC,P
118223,86717.0,1999-02-12,2022-05-31,LU,P
118227,89432.0,2002-06-18,2007-06-13,LC,P
118228,86738.0,1999-02-11,2008-01-31,LU,P
118264,86593.0,1999-02-11,,LC,P
118266,86723.0,1999-02-11,2001-02-23,LU,P
118267,86594.0,1999-02-11,,LU,P
118284,89837.0,2003-09-03,2003-12-19,LC,P
118284,86736.0,1999-02-12,2002-05-23,LC,P
118302,86710.0,1999-02-12,2003-03-31,LU,P
118304,87598.0,2000-02-04,2002-10-28,LC,P
118304,87598.0,2003-02-18,2007-11-16,LC,P
118307,86729.0,1999-02-12,2006-08-31,LU,P
118321,86735.0,1999-02-12,2006-03-10,LC,P
118322,86734.0,1999-02-12,2000-08-31,LU,P
118401,86742.0,1999-02-17,2012-08-31,LU,P
118443,87421.0,1999-11-05,2003-08-29,LU,P
118444,86737.0,1999-02-23,2002-11-29,LU,P
118445,86739.0,1999-02-19,2009-07-31,LU,P
118446,86741.0,1999-02-19,2001-04-30,LU,P
118484,86730.0,1999-02-22,2002-07-17,LU,P
118502,86720.0,1999-02-23,2017-04-28,LU,P
118503,86718.0,1999-02-23,2008-03-26,LC,C
118504,87017.0,1999-06-02,1999-06-29,LU,C
118504,87017.0,1999-06-30,2002-10-03,LU,C
118525,90590.0,2005-02-14,2025-07-31,LC,P
118528,86724.0,1999-02-26,2009-01-30,LU,P
118558,86753.0,1999-03-08,2000-02-29,LU,P
118574,86821.0,1999-04-06,2004-03-18,LU,C
118577,86725.0,1999-02-26,2014-02-03,LC,P
118579,86732.0,1999-02-26,2000-12-29,LU,P
118634,90985.0,2005-11-04,2006-11-30,LC,P
118733,89838.0,2003-09-08,2007-10-23,LC,P
118734,86770.0,1999-03-05,2005-02-28,LU,P
118738,86780.0,1999-03-05,2006-02-28,LU,P
118741,86875.0,1999-05-17,1999-07-20,LU,C
118773,86764.0,1999-03-04,2003-06-30,LU,P
118793,86748.0,1999-03-05,2005-10-07,LU,C
118795,86759.0,1999-03-05,2015-01-07,LC,P
118797,86864.0,1999-04-30,2003-12-18,LU,P
118834,87770.0,2000-03-08,2001-11-15,LC,P
118873,86794.0,1999-03-09,2001-12-31,LU,P
118875,86784.0,1999-03-09,2001-11-30,LU,P
118876,86761.0,1999-03-19,2005-05-31,LU,P
118941,21323.0,2021-05-28,,LC,P
119014,88941.0,2001-03-21,2008-02-08,LC,P
119016,86775.0,1999-03-16,2000-06-30,LU,P
119034,86777.0,1999-03-19,2006-05-31,LU,P
119081,86779.0,1999-03-17,2003-03-31,LU,P
119082,86754.0,1999-03-17,,LC,P
119095,86769.0,1999-03-19,2001-10-31,LU,P
119133,87534.0,2000-01-25,2001-05-21,LC,P
119153,88150.0,2000-04-19,2003-08-05,LC,C
119154,86751.0,1999-03-23,2008-10-01,LC,P
119173,86763.0,1999-03-26,2022-09-30,LC,P
119174,86766.0,1999-03-23,2001-08-31,LU,P
119214,86795.0,1999-03-24,2001-03-30,LU,P
119216,86789.0,1999-04-05,2010-05-14,LC,P
119217,86791.0,1999-04-05,2011-11-09,LC,P
119256,86782.0,1999-03-25,2000-09-29,LU,P
119273,86768.0,1999-03-29,2005-11-16,LU,P
119275,86778.0,1999-03-30,,LU,P
119277,86790.0,1999-03-26,2001-11-20,LU,P
119295,89021.0,2001-06-26,2008-12-31,LC,P
119297,90046.0,2004-02-17,2008-07-03,LC,P
119314,86783.0,1999-03-30,,LC,P
119316,86810.0,1999-04-08,,LU,P
119394,86817.0,1999-04-20,2002-08-21,LC,P
119414,86820.0,1999-04-01,,LU,P
119417,86756.0,1999-03-31,2010-02-26,LC,P
119419,86788.0,1999-03-31,2004-01-30,LC,P
119436,86823.0,1999-04-07,2008-05-07,LC,P
119474,86847.0,1999-04-09,2003-09-17,LC,P
